,ts_code,name,concept,COL_CONCEPT_COUNT
126,600256.SH,广汇能源,"MSCI, 煤炭, 油服, 油气改革, 可燃冰, 甲醇, 业绩预增, 天然气, 煤化工, 新疆, 恒大概念股, ",11.0
127,601318.SH,中国平安,"AH溢价股, 保险, 白马股, MSCI, 中字头, 回购, 信托, 互联网金融, 区块链, 智慧城市, 独角兽, ",11.0
128,000002.SZ,万科A,"安邦系, 高股息, 白马股, MSCI, 宝能系, 养老产业, 房地产, 互联网金融, 快递物流, 住房租赁, 深圳本地股/深汕合作, ",11.0
129,000709.SZ,河钢股份,"MSCI, 钢铁, 大飞机, 回购, 有色金属, 业绩预增, 破净股, 雄安新区, 有色-钒, 京津冀, 雄安-周边, ",11.0
130,601238.SH,广汽集团,"MSCI, 新能源整车, 汽车整车, 华为产业链, 蔚来汽车概念股, 汽车零部件, 宁德时代概念股, 无人驾驶, 新能源汽车, 腾讯概念股, 独角兽, ",11.0
131,000925.SZ,众合科技,"阿里巴巴概念股, 华为产业链, 雄安-园林环保, 定增破发, 雄安新区, 移动支付, 智慧城市, 腾讯概念股, 高校系, 高铁轨交, LED, ",11.0
132,002421.SZ,达实智能,"阿里巴巴概念股, 物联网, 雄安-智慧城市, 雄安-公共服务, 雄安新区, 移动支付, 互联网医疗, 智慧城市, 股权转让, 腾讯概念股, 高铁轨交, ",11.0
133,002465.SZ,海格通信,"MSCI, 国家队重仓, 军工, 军民融合, 无人机, 物联网, 北斗导航, 人工智能, VR&AR, 国产芯片, 国产操作系统, ",11.0
134,600705.SH,中航资本,"MSCI, 金改, 混改, 军工混改, 央企改革, 军工研究所, 回购, 参股券商, 军工, 信托, 高铁轨交, ",11.0
135,000021.SZ,深科技,"央企改革, 华为产业链, 军工研究所, 军工, 物联网, 工业自动化, 智能制造, 区块链, 半导体, 3D感应, LED, ",11.0
136,000572.SZ,海马汽车,"新能源整车, 汽车整车, 破净股, 无人驾驶, 海南自由贸易港, 新能源汽车, 低价股, 自贸区, 自由贸易港, 共享经济, 海南, ",11.0
137,600741.SH,华域汽车,"安邦系, 高股息, 白马股, MSCI, 蔚来汽车概念股, 参股券商, 汽车零部件, 无人驾驶, 上海国企改革, 工业互联网, 科创板概念股, ",11.0
138,300410.SZ,正业科技,"OLED, PCB板, 宁德时代概念股, 工业自动化, 锂电池, 智能制造, 新能源汽车, 高送转, 工业互联网, 股权转让, 国资入股, ",11.0
139,600340.SH,华夏幸福,"雄安-地产, MSCI, 阿里巴巴概念股, 华为产业链, 特色小镇, 房地产, PPP, 雄安新区, 京津冀, 足球, 股权转让, ",11.0
140,601669.SH,中国电建,"高股息, MSCI, 中字头, 一带一路, 央企改革, 回购, 大基建, 雄安-智慧城市, 水利, 雄安新区, 股权转让, ",11.0
141,300297.SZ,蓝盾股份,"教育, 工业自动化, 网络安全, 量子通信, 数字中国, 智能制造, 大数据, 云计算, 区块链, 国产软件, 智慧安防, ",11.0
142,601390.SH,中国中铁,"安邦系, 高股息, 中字头, 一带一路, 央企改革, 大基建, 债转股-AMC, 地下管廊, PPP, 股权转让, 高铁轨交, ",11.0
143,002437.SZ,誉衡药业,"PD-1抑制剂, 民营医院, 高质押率, 医药, 万达系, 化学药, 基因测序, 移动支付, 京东金融概念股, 独角兽, 科创板概念股, ",11.0
144,002279.SZ,久其软件,"回购, 供应链金融, 雄安-智慧城市, 数字中国, 雄安新区, 互联网金融, 大数据, 云计算, 区块链, 国产软件, 股权转让, ",11.0
145,600515.SH,海航基础,"破净股, 雄安-金融, 高质押率, 房地产, 海南自由贸易港, 雄安新区, 自贸区, 天津国企改革, 自由贸易港, 资产重组, 海南, ",11.0
146,300263.SZ,隆华科技,"OLED, 业绩预增, 军工, 军民融合, 雄安-公共服务, 环保, 雄安新区, 污水处理, 半导体, 股权转让, 地热, ",11.0
147,000009.SZ,中国宝安,"特斯拉, 土地流转, 锂电池, 3D打印, 智能制造, 新能源汽车, 石墨烯, 彩票, 腾讯概念股, 充电桩, 创投, ",11.0
148,300408.SZ,三环集团,"5G, 光通信, 有色-锆, MSCI, 被动元件, 华为产业链, 有色金属, 小米概念股, 燃料电池, 创业板人气股, 指纹识别, ",11.0
149,603986.SH,兆易创新,"高价股, 新进指数成份股, 高送转-预期, 社保重仓, 物联网, 人工智能, 指纹识别, 半导体, 复牌股, 国产芯片, 资产重组, ",11.0
150,600511.SH,国药股份,"高股息, MSCI, 健康中国, 养老金持股, 医药商业, 高送转-预期, 央企改革, 社保重仓, 回购, 芬太尼概念, 医药, ",11.0
151,600309.SH,万华化学,"白马股, 环氧丙烷, 阿里巴巴概念股, 高送转-预期, 新零售, 石油化工, 煤化工, 山东国企改革, 油品升级, 共享经济, 资产重组, ",11.0
152,600480.SH,凌云股份,"特斯拉, 混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 汽车零部件, 雄安-建材, 雄安新区, 京津冀, ",11.0
153,601668.SH,中国建筑,"安邦系, 高股息, 白马股, MSCI, 中字头, 一带一路, 央企改革, 大基建, 装配式建筑, 地下管廊, PPP, ",11.0
154,600175.SH,美都能源,"油气改革, 破净股, 天然气, 石油化工, 高质押率, 锂电池, 互联网金融, 新能源汽车, 低价股, 石墨烯, 充电桩, ",11.0
155,600196.SH,复星医药,"白马股, MSCI, 健康中国, 大消费, PD-1抑制剂, 民营医院, 医药, 创新药, 化学药, 精准医疗, 体外诊断, ",11.0
156,600018.SH,上港集团,"高股息, 白马股, MSCI, 一带一路, 港口, 环杭州湾大湾区, 上海国企改革, 自贸区, 足球, 自由贸易港, 上海自由贸易港, ",11.0
157,600008.SH,首创股份,"MSCI, 新进指数成份股, 北京城市规划, 水务, 固废处理, 雄安-公共服务, PPP, 环保, 雄安新区, 京津冀, 污水处理, ",11.0
158,600226.SH,瀚叶股份,"有色-锆, 教育, 核电, 有色金属, 大数据, 动物保健, 资产重组, 独角兽, 游戏, 体育产业, 创投, ",11.0
159,300128.SZ,锦富技术,"OLED, 新零售, 石油化工, 物联网, 光伏, 大数据, 云计算, 石墨烯, 股权转让, VR&AR, 苹果产业链, ",11.0
160,300456.SZ,耐威科技,"华为产业链, 军工, 军民融合, 物联网, 百度概念股, 无人驾驶, 北斗导航, 高送转, 半导体, 独角兽, 创投, ",11.0
161,600884.SH,杉杉股份,"MSCI, 特斯拉, 宁德时代概念股, 光伏, 万达系, 锂电池, 新能源汽车, 石墨烯, 共享经济, 充电桩, 创投, ",11.0
162,000157.SZ,中联重科,"MSCI, 一带一路, 乡村振兴, 业绩预增, 宁德时代概念股, 农机, 工业自动化, 机械, 智能制造, 人工智能, 工业互联网, ",11.0
163,002128.SZ,露天煤业,"火电, 高股息, 有色-铝, 煤炭, 内蒙古, 电改, 央企改革, 有色金属, 风电, 光伏, 资产重组, ",11.0
164,300479.SZ,神思电子,"网络安全, 智能制造, 人工智能, 互联网医疗, 无人商店, 国产操作系统, 机器视觉, 独角兽, 机器人, 虹膜识别, 人脸识别, ",11.0
165,000732.SZ,泰禾集团,"MSCI, 福建自贸区, 参股券商, 高质押率, 房地产, 互联网金融, 移动支付, 住房租赁, 高送转, 自贸区, 智慧城市, ",11.0
166,002097.SZ,山河智能,"大飞机, 通用航空, 业绩预增, 军工, 军民融合, 无人机, 机械, 智能制造, 股权转让, 国资入股, 机器人, ",11.0
167,300134.SZ,大富科技,"5G, OLED, 特斯拉, 华为产业链, 无人驾驶, 高质押率, 石墨烯, 股权转让, VR&AR, 国资入股, 虹膜识别, ",11.0
168,600068.SH,葛洲坝,"安邦系, MSCI, 水电, 东盟博览会, 央企改革, 社保重仓, 乡村振兴, 参股券商, 大基建, 水泥, 水利, ",11.0
169,002073.SZ,软控股份,"教育, 有色金属, 有色-钴, 智慧物流, 工业自动化, 轮胎, 智能制造, 无人商店, 机器人, 知识产权, 科创板概念股, ",11.0
170,300018.SZ,中元股份,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, ",11.0
171,300157.SZ,恒泰艾普,"油服, 油气改革, 可燃冰, 回购, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 大数据, 地热, 创投, ",11.0
172,002161.SZ,远望谷,"回购, 物联网, 智慧物流, 智能制造, 移动支付, 无人商店, 智慧城市, 高铁轨交, 资产重组, 创投, 电子车牌, ",11.0
173,600028.SH,中国石化,"高股息, MSCI, 中字头, 油气改革, 可燃冰, 石墨电极, 央企改革, 页岩气, 天然气, 石油化工, 油品升级, ",11.0
174,002179.SZ,中航光电,"5G, MSCI, 新进指数成份股, 央企改革, 军工研究所, 社保重仓, 大飞机, 回购, 军工, 军民融合, 新能源汽车, ",11.0
175,002777.SZ,久远银海,"军工, 军民融合, 养老产业, 网络安全, 大数据, 药品信息化追溯, 人工智能, 互联网医疗, 智慧城市, 国产软件, 医疗信息化, ",11.0
176,601186.SH,中国铁建,"安邦系, 高股息, MSCI, 中字头, 一带一路, 超级高铁, 央企改革, 大基建, PPP, 股权转让, 高铁轨交, ",11.0
177,002717.SZ,岭南股份,"主题公园, 社保重仓, 业绩预增, 园林, 雄安-园林环保, PPP, 环保, 雄安新区, 高送转, 污水处理, VR&AR, ",11.0
178,002721.SZ,金一文化,"供应链金融, 特色小镇, 定增破发, 高质押率, 3D打印, 智能制造, 互联网金融, 股权转让, 国资入股, 资产重组, 黄金, ",11.0
179,600787.SH,中储股份,"央企改革, 回购, 智慧物流, 智能制造, 冷链, 雄安新区, 京津冀, 快递物流, 自贸区, 雄安-周边, 天津自贸区, ",11.0
180,300207.SZ,欣旺达,"华为产业链, 回购, 业绩预增, 锂电池, 小米概念股, 无线充电, 新能源汽车, 石墨烯, VR&AR, 苹果产业链, 国资入股, ",11.0
181,600990.SH,四创电子,"央企改革, 军工研究所, 大飞机, 通用航空, 航母, 军工, 军民融合, 北斗导航, 量子通信, 国产芯片, 智慧安防, ",11.0
182,002217.SZ,合力泰,"5G, OLED, MSCI, PCB板, 华为产业链, 小米概念股, 无线充电, 指纹识别, 3D玻璃, 股权转让, 国资入股, ",11.0
183,300202.SZ,聚龙股份,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, ",11.0
184,002197.SZ,证通电子,"回购, 网络安全, 互联网金融, 新能源汽车, 移动支付, 云计算, 智慧城市, 国资入股, LED, 充电桩, 无人银行, ",11.0
185,000897.SZ,*ST津滨,"雄安-地产, 万达系, 房地产, 雄安新区, 京津冀, 低价股, 自贸区, 天津国企改革, 天津自贸区, ST股, ",10.0
186,002389.SZ,航天彩虹,"被动元件, 特斯拉, 央企改革, 军工研究所, 军工, 军民融合, 无人机, 锂电池, 新能源汽车, 石墨烯, ",10.0
187,600037.SH,歌华有线,"阿里巴巴概念股, 社保重仓, 物联网, 直播/短视频, 大数据, 云计算, 智慧城市, 彩票, 智慧安防, 广电, ",10.0
188,002368.SZ,太极股份,"央企改革, 军工研究所, 社保重仓, 军工, 军民融合, 网络安全, 数字中国, 大数据, 云计算, 智慧城市, ",10.0
189,002362.SZ,汉王科技,"中科院系, 智能制造, 基因测序, 人工智能, 无人商店, 机器视觉, 智慧安防, 手势识别, 虹膜识别, 人脸识别, ",10.0
190,000793.SZ,华闻传媒,"参股券商, 破净股, 物联网, 海南自由贸易港, 自贸区, 自由贸易港, VR&AR, 海南, 动漫, 创投, ",10.0
191,000806.SZ,ST银河,"军工, 军民融合, 医药, 创新药, 互联网医疗, 广西, 精准医疗, ST股, 创投, 工业大麻, ",10.0
192,002063.SZ,远光软件,"国家队重仓, 工业自动化, 智能制造, 大数据, 云计算, 人工智能, 区块链, 国产软件, 国资入股, 创投, ",10.0
193,600330.SH,天通股份,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, ",10.0
194,000901.SZ,航天科技,"央企改革, 军工研究所, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, 网络安全, 工业互联网, 手势识别, ",10.0
195,000990.SZ,诚志股份,"OLED, 民营医院, 甲醇, 回购, 雄安-智慧城市, 雄安新区, 半导体, 高校系, 强势人气股, 工业大麻, ",10.0
196,002384.SZ,东山精密,"5G, OLED, PCB板, 特斯拉, 华为产业链, 业绩预增, 股权转让, 苹果产业链, 资产重组, LED, ",10.0
197,000801.SZ,四川九洲,"光通信, 军工研究所, 大飞机, 通用航空, 业绩预增, 军工, 军民融合, 北斗导航, 家电, 黑色家电, ",10.0
198,002261.SZ,拓维信息,"教育, 华为产业链, 回购, 大数据, 云计算, 人工智能, 彩票, 独角兽, 游戏, 手游, ",10.0
199,000917.SZ,电广传媒,"5G, 教育, 华为产业链, 旅游, 彩票, 游戏, 手游, 广电, 影视, 创投, ",10.0
200,000852.SZ,石化机械,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 地热, ",10.0
201,000998.SZ,隆平高科,"安邦系, MSCI, 新进指数成份股, 转基因, 乡村振兴, 定增破发, 举牌股, 农业种植, 股权争夺, 资产重组, ",10.0
202,002268.SZ,卫士通,"MSCI, 央企改革, 军工研究所, 军工, 网络安全, 互联网金融, 移动支付, 云计算, 区块链, 国产操作系统, ",10.0
203,600398.SH,海澜之家,"高股息, MSCI, 阿里巴巴概念股, 大消费, 赛马, 社保重仓, 回购, 新零售, 纺织服装, 腾讯概念股, ",10.0
204,002205.SZ,国统股份,"一带一路, 央企改革, 新疆, 地下管廊, 水利, 海绵城市, PPP, 新疆国企改革, 股权转让, 复牌股, ",10.0
205,002273.SZ,水晶光电,"华为产业链, 回购, 宁德时代概念股, 无人驾驶, 3D感应, 股权转让, VR&AR, 苹果产业链, 手势识别, 虹膜识别, ",10.0
206,000839.SZ,中信国安,"MSCI, 金改, 业绩预增, 特色小镇, 锂电池, 量子通信, 新能源汽车, 人工智能, 智能音箱, 广电, ",10.0
207,002153.SZ,石基信息,"MSCI, 阿里巴巴概念股, 新零售, 互联网金融, 移动支付, 大数据, 云计算, 国产软件, 独角兽, 蚂蚁金服概念股, ",10.0
208,002280.SZ,联络互动,"供应链金融, 无人机, 互联网金融, 举牌股, 住房租赁, 国产软件, 电竞, VR&AR, 独角兽, 手游, ",10.0
209,603160.SH,汇顶科技,"高价股, 华为产业链, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, ",10.0
210,000826.SZ,启迪桑德,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",10.0
211,002146.SZ,荣盛发展,"雄安-地产, MSCI, 教育, 旅游, 智慧物流, 特色小镇, 房地产, 智能制造, 雄安新区, 京津冀, ",10.0
212,002285.SZ,世联行,"大消费, 供应链金融, 债转股-AMC, 恒大概念股, 养老产业, 房地产, 互联网金融, 住房租赁, 共享经济, 创投, ",10.0
213,002118.SZ,紫鑫药业,"保健品, 食品, 高质押率, 医药, 中药, 基因测序, 区块链, 股权转让, 国资入股, 工业大麻, ",10.0
214,600418.SH,江淮汽车,"新能源整车, 汽车整车, 安徽国企改革, 蔚来汽车概念股, 破净股, 百度概念股, 无人驾驶, 新能源汽车, 工业互联网, 富勒烯, ",10.0
215,002334.SZ,英威腾,"光伏, 工业自动化, 燃料电池, 智能制造, 新能源汽车, 工业互联网, 高铁轨交, 机器人, 充电桩, 透明工厂, ",10.0
216,600157.SH,永泰能源,"火电, 煤炭, 二胎, 民营医院, 页岩气, 高质押率, 海南自由贸易港, 低价股, 自贸区, 自由贸易港, ",10.0
217,000821.SZ,京山轻机,"回购, 参股券商, 无人机, 定增破发, 工业自动化, 智能制造, 人工智能, 机器视觉, 独角兽, 机器人, ",10.0
218,000999.SZ,华润三九,"高股息, MSCI, 央企改革, 社保重仓, 业绩预增, 保健品, 食品, 医药, 中药, 流感, ",10.0
219,002558.SZ,巨人网络,"MSCI, 回购, 供应链金融, 高质押率, 互联网金融, 住房租赁, 电竞, 资产重组, 游戏, 手游, ",10.0
220,002402.SZ,和而泰,"5G, 华为产业链, 军工, 物联网, 大数据, 人工智能, 智能音箱, 国产芯片, 国资入股, LED, ",10.0
221,600260.SH,凯乐科技,"5G, 光通信, MSCI, 回购, 军工, 军民融合, 量子通信, 互联网医疗, 智慧安防, 创投, ",10.0
222,600855.SH,航天长峰,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 定增破发, 智慧城市, 复牌股, 智慧安防, ",10.0
223,601618.SH,中国中冶,"高股息, MSCI, 中字头, 一带一路, 央企改革, 有色金属, 有色-钴, 大基建, 地下管廊, PPP, ",10.0
224,002603.SZ,以岭药业,"MSCI, 回购, 保健品, 食品, 医药, 中药, 创新药, 基因测序, 流感, 互联网医疗, ",10.0
225,600522.SH,中天科技,"5G, 光通信, MSCI, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, ",10.0
226,601258.SH,庞大集团,"北汽新能源, 教育, 汽车销售, 破净股, 雄安新区, 京津冀, 低价股, 雄安-周边, 股权转让, 共享经济, ",10.0
227,300603.SZ,立昂技术,"高送转-预期, 物联网, 新疆, 云计算, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",10.0
228,300178.SZ,腾邦国际,"主题公园, 人民币升值受益, 阿里巴巴概念股, 旅游, 供应链金融, 债转股-AMC, 互联网金融, 移动支付, 股权转让, 国资入股, ",10.0
229,300088.SZ,长信科技,"OLED, 特斯拉, 华为产业链, 蔚来汽车概念股, 无人驾驶, 小米概念股, 石墨烯, 股权转让, 苹果产业链, 独角兽, ",10.0
230,300096.SZ,易联众,"大数据, 药品信息化追溯, 举牌股, 互联网医疗, 区块链, 国产软件, 腾讯概念股, 医疗信息化, 独角兽, 蚂蚁金服概念股, ",10.0
