code,name,past_p_change,past_positive
300053,欧比特,-14.6710686632,★
600512,腾达建设,-14.6561509765,
600677,航天通信,-14.6544082589,★
603385,惠达卫浴,-14.6340451646,★
002335,科华恒盛,-14.6203873702,★
603136,天目湖,-14.6169374536,★
300576,容大感光,-14.6132831903,★
600180,瑞茂通,-14.6069424599,★
300481,濮阳惠成,-14.6041848643,★
002757,南兴装备,-14.5997521796,★
002733,雄韬股份,-14.5986181017,★
002226,江南化工,-14.5928256111,★
600760,中航沈飞,-14.5927188557,★
600463,空港股份,-14.5879484799,★
000001,平安银行,-14.5832047729,★
601128,常熟银行,-14.5789058803,
300585,奥联电子,-14.5721567912,★
002253,川大智胜,-14.5710485459,★
000799,酒鬼酒,-14.562172278,★
600861,北京城乡,-14.5535276513,★
601890,亚星锚链,-14.5483565714,★
002896,中大力德,-14.5373190319,★
601798,蓝科高新,-14.5303681334,★
002313,日海通讯,-14.5146857591,★
603938,三孚股份,-14.5079091965,★
603313,梦百合,-14.5071006429,★
603630,拉芳家化,-14.5053960956,★
603727,博迈科,-14.5003443507,★
002017,东信和平,-14.476598389,★
000839,中信国安,-14.4668897674,★
603188,亚邦股份,-14.4577358169,★
002820,桂发祥,-14.4484579392,★
601001,大同煤业,-14.4460839662,★
603389,亚振家居,-14.4432272364,★
603937,丽岛新材,-14.435815765,★
603396,金辰股份,-14.4318779538,★
603663,三祥新材,-14.4277213407,★
002344,海宁皮城,-14.4255621401,★
600851,海欣股份,-14.4247008385,★
603880,南卫股份,-14.422855669,★
601222,林洋能源,-14.4152863516,★
601801,皖新传媒,-14.4047850664,★
600476,湘邮科技,-14.4011939499,★
000402,金 融 街,-14.3989642173,
600730,中国高科,-14.3982795514,★
601019,山东出版,-14.3913522029,★
002825,纳尔股份,-14.3860513808,★
000803,*ST金宇,-14.3777904549,★
300412,迦南科技,-14.3741604495,
002432,九安医疗,-14.3741038125,★
000560,昆百大Ａ,-14.3727454539,★
002539,云图控股,-14.3712403999,★
601727,上海电气,-14.3516732382,★
300528,幸福蓝海,-14.3279467861,★
300617,安靠智电,-14.326185944,★
002839,张家港行,-14.3191628151,
300298,三诺生物,-14.3178687809,★
600985,雷鸣科化,-14.3163803189,★
002232,启明信息,-14.3124466489,★
300490,华自科技,-14.3122594152,★
002648,卫星石化,-14.3113392075,★
002763,汇洁股份,-14.3094372066,
600592,龙溪股份,-14.3078226214,★
300581,晨曦航空,-14.3075331437,★
300474,景嘉微,-14.3030856195,★
002900,哈三联,-14.2995572876,★
300331,苏大维格,-14.2941470305,★
000933,神火股份,-14.2891875731,★
300244,迪安诊断,-14.2825860859,★
002289,宇顺电子,-14.2785339254,★
000691,亚太实业,-14.2677712667,★
600891,秋林集团,-14.2620111689,★
600587,新华医疗,-14.2593771933,★
603129,春风动力,-14.2538760912,★
603083,剑桥科技,-14.2509416317,★
002207,*ST准油,-14.2496077048,★
600743,华远地产,-14.2434359151,★
600633,浙数文化,-14.2308177824,★
300472,新元科技,-14.2269812816,★
300464,星徽精密,-14.2235338542,★
300670,大烨智能,-14.2188000907,★
002616,长青集团,-14.2166672501,★
601688,华泰证券,-14.2104693605,
600125,铁龙物流,-14.2042733701,★
601012,隆基股份,-14.200251264,★
002689,远大智能,-14.1981072185,★
300553,集智股份,-14.1938580471,★
002849,威星智能,-14.1861203613,
600265,ST景谷,-14.1747585198,★
000043,中航地产,-14.1727280106,★
000099,中信海直,-14.1657389283,★
600814,杭州解百,-14.1612359248,★
300247,乐金健康,-14.1609533285,
600990,四创电子,-14.150026692,★
300495,美尚生态,-14.1484495796,
000922,*ST佳电,-14.1298155579,★
000531,穗恒运Ａ,-14.1296179833,★
600109,国金证券,-14.1294689231,★
601992,金隅集团,-14.1201614509,★
002438,江苏神通,-14.1162222163,★
300175,朗源股份,-14.1153732638,★
300114,中航电测,-14.1137739914,★
601952,苏垦农发,-14.0845593901,★
300608,思特奇,-14.0835870772,★
600698,湖南天雁,-14.0614315253,★
000738,航发控制,-14.0478667005,★
000595,*ST宝实,-14.0476167657,★
300477,合纵科技,-14.0414132095,
000626,远大控股,-14.026610608,
300016,北陆药业,-14.0193642042,★
002363,隆基机械,-14.0146825654,★
002714,牧原股份,-14.001195748,★
300599,雄塑科技,-13.9952543656,★
000518,四环生物,-13.9924331601,★
000523,广州浪奇,-13.9878802176,★
600722,金牛化工,-13.985138774,★
002513,蓝丰生化,-13.9805510343,★
002174,游族网络,-13.9731445898,★
603861,白云电器,-13.9715897693,★
002556,辉隆股份,-13.9663496365,★
002375,亚厦股份,-13.96576806,★
300184,力源信息,-13.9652995025,
002389,南洋科技,-13.9596445301,★
300183,东软载波,-13.9561767376,★
600980,北矿科技,-13.9365303136,★
000065,北方国际,-13.921404261,★
603615,茶花股份,-13.9137082503,★
603600,永艺股份,-13.9095504736,
603633,徕木股份,-13.8953603434,★
002395,双象股份,-13.880693538,★
000951,中国重汽,-13.8756270989,★
002446,盛路通信,-13.8708049241,★
000791,甘肃电投,-13.8505535298,★
000789,万年青,-13.8489962421,★
600630,龙头股份,-13.8335193331,★
002473,*ST圣莱,-13.8333679367,★
002693,双成药业,-13.8332508398,★
000520,长航凤凰,-13.8169228552,★
603488,展鹏科技,-13.8056886298,★
300084,海默科技,-13.8033255272,★
300204,舒泰神,-13.8020661788,
600339,中油工程,-13.7944682086,★
000606,神州易桥,-13.7914738092,
000776,广发证券,-13.7839427662,★
600880,博瑞传播,-13.7824352382,★
300276,三丰智能,-13.7819283843,★
600242,中昌数据,-13.7802003582,★
002731,萃华珠宝,-13.7756192508,★
603101,汇嘉时代,-13.7733130755,★
002785,万里石,-13.763375094,★
603380,易德龙,-13.760903921,★
600038,中直股份,-13.7574211672,★
002384,东山精密,-13.7570403372,
000551,创元科技,-13.7511607339,★
002835,同为股份,-13.744493298,★
600278,东方创业,-13.7270660532,★
600652,游久游戏,-13.7230964835,★
002483,润邦股份,-13.7174012125,★
300605,恒锋信息,-13.7098684188,★
000635,英 力 特,-13.7069093698,★
601555,东吴证券,-13.7060292271,★
300717,华信新材,-13.7033185925,★
300710,万隆光电,-13.7027506779,★
002380,科远股份,-13.6992015994,★
600446,金证股份,-13.6963329744,★
002159,三特索道,-13.6849733841,★
002361,神剑股份,-13.6694703247,★
002522,浙江众成,-13.669366058,★
000088,盐 田 港,-13.6688100113,★
002347,泰尔股份,-13.6656084484,★
300572,安车检测,-13.6624304872,★
000926,福星股份,-13.6623560506,★
600783,鲁信创投,-13.6622849579,★
600335,国机汽车,-13.6592236033,★
300551,古鳌科技,-13.6550513358,★
603189,网达软件,-13.6545605611,★
300702,天宇股份,-13.647448305,★
300243,瑞丰高材,-13.6449792352,
600361,华联综超,-13.6402139141,★
600970,中材国际,-13.6364887466,★
000607,华媒控股,-13.6269634346,★
300310,宜通世纪,-13.617301964,★
002748,世龙实业,-13.6165112333,★
603768,常青股份,-13.6162365788,★
600819,耀皮玻璃,-13.614289829,★
600237,铜峰电子,-13.606714989,
601126,四方股份,-13.6056042196,★
000058,深 赛 格,-13.5998915843,★
300592,华凯创意,-13.5972561649,★
300690,双一科技,-13.5965889015,★
600570,恒生电子,-13.5949157802,★
603922,金鸿顺,-13.5945637515,★
300560,中富通,-13.5935544303,★
000859,国风塑业,-13.5919621446,★
300729,乐歌股份,-13.5893600066,
002889,东方嘉盛,-13.5889725491,★
603690,至纯科技,-13.5887587023,★
601038,一拖股份,-13.588244051,★
600319,亚星化学,-13.5866688797,★
002658,雪迪龙,-13.5708210225,★
600485,信威集团,-13.567001467,
600131,岷江水电,-13.5551243023,★
300627,华测导航,-13.5535646026,★
600871,石化油服,-13.5508725579,★
002114,罗平锌电,-13.5476682937,★
002906,华阳集团,-13.5449207268,★
603299,井神股份,-13.54127242,★
603900,莱绅通灵,-13.5275015655,★
600917,重庆燃气,-13.5018068084,★
000700,模塑科技,-13.4943559728,★
603616,韩建河山,-13.4778669448,★
601336,新华保险,-13.4738951046,★
600225,*ST松江,-13.4706523881,★
000923,河北宣工,-13.469044993,★
002461,珠江啤酒,-13.4604798658,★
000020,深华发Ａ,-13.455176664,★
000983,西山煤电,-13.4525656125,
601997,贵阳银行,-13.4491673148,
603639,海利尔,-13.4469596927,★
300499,高澜股份,-13.4386005722,★
300099,精准信息,-13.4364794621,★
000586,汇源通信,-13.4119518211,
000697,炼石有色,-13.4054334356,★
300350,华鹏飞,-13.4048831456,★
601366,利群股份,-13.3750716335,★
002297,博云新材,-13.359577659,
002791,坚朗五金,-13.3538499436,★
603000,人民网,-13.3461692434,★
600284,浦东建设,-13.3439154661,★
300403,地尔汉宇,-13.3436902501,★
300460,惠伦晶体,-13.3424948177,★
002365,永安药业,-13.3371992772,★
600305,恒顺醋业,-13.3328434349,
603605,珀莱雅,-13.3302433163,★
002603,以岭药业,-13.3128858633,★
600594,益佰制药,-13.2989517839,★
601375,中原证券,-13.2922831431,
300129,泰胜风能,-13.2543203463,★
600213,亚星客车,-13.2362715611,★
600097,开创国际,-13.2329051222,★
000010,美丽生态,-13.2188464391,★
600178,东安动力,-13.2169058977,★
603679,华体科技,-13.2151369456,
600428,中远海特,-13.213138829,★
002109,兴化股份,-13.2062270301,★
300263,隆华节能,-13.1960016569,★
300663,科蓝软件,-13.1910830672,
600976,健民集团,-13.1867633859,★
300683,海特生物,-13.1639074377,
002062,宏润建设,-13.1610466227,★
600822,上海物贸,-13.1490371563,★
300417,南华仪器,-13.147125624,★
600559,老白干酒,-13.1381313378,★
600708,光明地产,-13.1378576562,★
600837,海通证券,-13.1334531525,★
600759,洲际油气,-13.1217191667,★
300151,昌红科技,-13.1095317218,
002890,弘宇股份,-13.1043618874,★
300269,联建光电,-13.1031165657,
300354,东华测试,-13.0746934402,★
600908,无锡银行,-13.0708621569,★
601326,秦港股份,-13.0703063542,★
002305,南国置业,-13.0699443958,★
300386,飞天诚信,-13.0683230188,★
600371,万向德农,-13.0680367082,★
300405,科隆股份,-13.0643449871,★
601228,广州港,-13.0636109094,★
600223,鲁商置业,-13.0623111632,
000037,深南电A,-13.0602696825,★
601200,上海环境,-13.0564797253,★
002431,棕榈股份,-13.0546549951,★
603127,昭衍新药,-13.0458414508,★
000802,北京文化,-13.042268077,★
000793,华闻传媒,-13.0421479996,
000526,*ST紫学,-13.0409672039,★
601015,陕西黑猫,-13.0358705695,
300557,理工光科,-13.0343931754,★
600771,广誉远,-13.0216100738,★
600963,岳阳林纸,-13.0028494627,★
002509,天广中茂,-13.0019567068,
002662,京威股份,-12.9970129226,
600363,联创光电,-12.9746742309,★
600624,复旦复华,-12.9729487768,★
002882,金龙羽,-12.9647295192,★
300145,中金环境,-12.9644689759,★
300035,中科电气,-12.9617841692,★
600192,长城电工,-12.9532271519,★
300520,科大国创,-12.9479149139,★
300410,正业科技,-12.9402153152,
000715,中兴商业,-12.9352923313,★
300359,全通教育,-12.9329657292,★
600333,长春燃气,-12.9312413137,★
603612,索通发展,-12.9244682907,★
002243,通产丽星,-12.918239542,★
600421,ST仰帆,-12.8987327595,★
601628,中国人寿,-12.8928570994,
603365,水星家纺,-12.8755723235,★
600098,广州发展,-12.8747313295,★
603767,中马传动,-12.8734533833,★
601579,会稽山,-12.8692088259,★
300489,中飞股份,-12.8608738869,★
300535,达威股份,-12.856829479,
600999,招商证券,-12.8567528203,
000860,顺鑫农业,-12.8395333274,★
600218,全柴动力,-12.8374360275,★
603387,基蛋生物,-12.827528487,
603303,得邦照明,-12.8245659966,★
002046,轴研科技,-12.8216417731,★
600148,长春一东,-12.8187407033,★
002659,凯文教育,-12.8132037323,★
300265,通光线缆,-12.8095406553,★
300329,海伦钢琴,-12.8091717511,★
603811,诚意药业,-12.8024496973,★
603500,祥和实业,-12.7974805906,★
002774,快意电梯,-12.7890918491,★
300384,三联虹普,-12.7872420651,★
000695,滨海能源,-12.7850999511,★
600212,江泉实业,-12.7822466074,
300623,捷捷微电,-12.7672072945,
300079,数码科技,-12.7648103135,
002151,北斗星通,-12.7613698712,★
300368,汇金股份,-12.7560988744,
600874,创业环保,-12.7533117727,★
603661,恒林股份,-12.7505603255,★
000835,长城动漫,-12.7434464979,
600217,中再资环,-12.741127152,★
002285,世联行,-12.7343220211,★
300629,新劲刚,-12.7339308216,★
603089,正裕工业,-12.7323289474,★
000666,经纬纺机,-12.7228234595,★
600128,弘业股份,-12.7224337895,
601377,兴业证券,-12.7182532271,
000905,厦门港务,-12.7132381299,★
000524,岭南控股,-12.7091158203,★
603896,寿仙谷,-12.7071883642,
002165,红 宝 丽,-12.7054333949,★
000987,越秀金控,-12.7040859949,★
002052,同洲电子,-12.7032578526,
000760,斯太尔,-12.7015058015,★
000581,威孚高科,-12.6983493978,★
600862,中航高科,-12.6972452436,★
002502,骅威文化,-12.6927308103,★
300488,恒锋工具,-12.684850599,★
002211,宏达新材,-12.6815265816,
002181,粤 传 媒,-12.6799774709,★
600875,东方电气,-12.6794734246,
600312,平高电气,-12.6763043453,★
002608,江苏国信,-12.6737009003,★
002598,山东章鼓,-12.6703103689,★
002085,万丰奥威,-12.6565345635,
600452,涪陵电力,-12.6344150893,
600159,大龙地产,-12.6330943051,★
000090,天健集团,-12.6279923785,★
603015,弘讯科技,-12.618639052,★
300533,冰川网络,-12.6172866841,★
000831,五矿稀土,-12.6154523806,★
300182,捷成股份,-12.6115620231,
300667,必创科技,-12.608202232,
002353,杰瑞股份,-12.6081137812,★
300009,安科生物,-12.6058208095,★
000421,南京公用,-12.5993877335,★
300008,天海防务,-12.5961314266,★
600059,古越龙山,-12.5782103504,★
300645,正元智慧,-12.5764897474,★
600345,长江通信,-12.5763397427,★
000815,美利云,-12.5685071346,
000426,兴业矿业,-12.5675100365,★
000521,美菱电器,-12.5667353809,★
600983,惠而浦,-12.5592737364,★
600458,时代新材,-12.5545940534,★
600826,兰生股份,-12.5537487676,★
300346,南大光电,-12.5518524957,★
002428,云南锗业,-12.5361254508,★
603060,国检集团,-12.5216764771,★
603859,能科股份,-12.5182130457,★
002620,瑞和股份,-12.5140533279,
603886,元祖股份,-12.5126359951,
600823,世茂股份,-12.499817989,★
002298,中电鑫龙,-12.4972061153,★
002261,拓维信息,-12.4882882663,★
603330,上海天洋,-12.4872541331,★
000965,天保基建,-12.4835057635,★
002917,金奥博,-12.4807549764,
600093,易见股份,-12.4800955443,
002022,科华生物,-12.4785891847,★
000066,中国长城,-12.4775142283,★
603031,安德利,-12.4571301324,
600667,太极实业,-12.4422002515,
601211,国泰君安,-12.4421887889,★
603416,信捷电气,-12.4377636182,★
600057,象屿股份,-12.4369520443,★
300388,国祯环保,-12.4273094841,★
000961,中南建设,-12.413112121,★
600817,*ST宏盛,-12.4120017574,★
600069,银鸽投资,-12.4098288341,
600682,南京新百,-12.4083260542,
600393,粤泰股份,-12.4065507895,
600533,栖霞建设,-12.4060322221,★
002081,金 螳 螂,-12.405181931,★
600843,上工申贝,-12.3990842449,★
300701,森霸股份,-12.3987311554,★
300206,理邦仪器,-12.3949609602,★
002467,二六三,-12.3938239765,★
000543,皖能电力,-12.3885354131,★
300494,盛天网络,-12.3861080432,★
600959,江苏有线,-12.3851524732,
600303,曙光股份,-12.3800707213,★
300338,开元股份,-12.3749859393,★
002282,博深工具,-12.361120688,★
603357,设计总院,-12.3609633403,★
300052,中青宝,-12.3501472801,★
600035,楚天高速,-12.3466371127,
600635,大众公用,-12.3430755087,★
600222,太龙药业,-12.3423925239,★
300394,天孚通信,-12.329208966,
002278,神开股份,-12.3210720184,
603978,深圳新星,-12.3170593829,
002413,雷科防务,-12.3165523249,
002809,红墙股份,-12.3140304701,★
300383,光环新网,-12.3135589348,
002615,哈尔斯,-12.311223958,★
600161,天坛生物,-12.3083710918,★
300716,国立科技,-12.3065706091,
600179,安通控股,-12.300225565,
300653,正海生物,-12.2984498528,★
300235,方直科技,-12.2979032357,★
002218,拓日新能,-12.2913174821,★
002451,摩恩电气,-12.2633431765,
002300,太阳电缆,-12.2538898659,★
300638,广和通,-12.2480076541,★
601238,广汽集团,-12.2435994657,★
300112,万讯自控,-12.2393862806,★
002042,华孚时尚,-12.2388242707,★
002183,怡 亚 通,-12.2340768287,★
600392,盛和资源,-12.2339057417,★
600650,锦江投资,-12.2278770542,★
300447,全信股份,-12.2191987566,★
600496,精工钢构,-12.2015331834,★
002090,金智科技,-12.1974676003,★
600834,申通地铁,-12.1949937593,★
603701,德宏股份,-12.1943103442,★
002202,金风科技,-12.1920386765,★
002476,宝莫股份,-12.1863336164,★
603698,航天工程,-12.1843752217,★
600311,荣华实业,-12.1828691393,★
002826,易明医药,-12.1704314821,
002270,华明装备,-12.1701332244,★
002354,天神娱乐,-12.1536935678,★
603218,日月股份,-12.1449373763,★
002198,嘉应制药,-12.1422579401,
600055,万东医疗,-12.1348009797,★
600637,东方明珠,-12.1272833982,★
601390,中国中铁,-12.1250007398,
603258,电魂网络,-12.1137554209,★
600505,西昌电力,-12.1102486308,★
600095,哈高科,-12.1029379293,★
603458,勘设股份,-12.1024663393,★
603020,爱普股份,-12.1019429427,
601212,白银有色,-12.1008793247,
000156,华数传媒,-12.1005970872,
000657,中钨高新,-12.0982048859,★
603041,美思德,-12.0953182372,★
300506,名家汇,-12.0860985461,
300273,和佳股份,-12.0824297921,
002546,新联电子,-12.080287333,
002871,伟隆股份,-12.0802557122,★
603016,新宏泰,-12.075498842,★
300705,九典制药,-12.0654922657,★
000719,中原传媒,-12.0576183067,★
601186,中国铁建,-12.0564052227,★
002642,荣之联,-12.0523045889,★
002590,万安科技,-12.0503769173,★
002755,东方新星,-12.0463454431,★
600238,海南椰岛,-12.0354625142,★
603617,君禾股份,-12.024316554,★
300432,富临精工,-12.023886068,★
000669,金鸿控股,-12.0120184178,★
600628,新世界,-12.0007576218,★
002824,和胜股份,-12.0002737524,★
300076,GQY视讯,-11.9998760174,
600683,京投发展,-11.9934085404,★
603133,碳元科技,-11.9897516794,★
002916,深南电路,-11.9801997584,
002753,永东股份,-11.9799597732,★
600509,天富能源,-11.9796154637,★
002170,芭田股份,-11.9783356413,★
000811,冰轮环境,-11.9779625117,★
603803,瑞斯康达,-11.9748484648,★
600770,综艺股份,-11.9733281301,★
000564,供销大集,-11.9671805763,
600599,熊猫金控,-11.9621975857,★
600281,太化股份,-11.9592068887,★
600824,益民集团,-11.9548003314,★
601989,中国重工,-11.9437788068,★
600415,小商品城,-11.9221612327,★
002803,吉宏股份,-11.9098631299,★
600590,泰豪科技,-11.8955902745,★
002702,海欣食品,-11.8897012558,★
002628,成都路桥,-11.888630449,★
300398,飞凯材料,-11.8875434523,★
002169,智光电气,-11.8769503485,★
601800,中国交建,-11.87628064,
002806,华锋股份,-11.8753351012,★
600803,新奥股份,-11.873750302,
600362,江西铜业,-11.8732426136,★
300428,四通新材,-11.8664989496,★
300291,华录百纳,-11.8518452211,★
600058,五矿发展,-11.8491983984,★
603737,三棵树,-11.8432194685,★
002526,山东矿机,-11.8406110614,★
300086,康芝药业,-11.833881595,
300666,江丰电子,-11.8312526279,★
002559,亚威股份,-11.830460842,★
002292,奥飞娱乐,-11.8254423882,
600936,广西广电,-11.8230192491,★
603358,华达科技,-11.8224223535,★
002349,精华制药,-11.8195753411,★
300025,华星创业,-11.8078130837,
300345,红宇新材,-11.7976269791,★
600644,乐山电力,-11.7953139869,★
600048,保利地产,-11.7949488639,★
600050,中国联通,-11.7920139407,★
603779,威龙股份,-11.7641034868,
603843,正平股份,-11.7606603589,
600329,中新药业,-11.7587690839,★
600791,京能置业,-11.757676226,★
002888,惠威科技,-11.750380552,★
603882,金域医学,-11.7416797224,★
000705,浙江震元,-11.7408956887,★
000721,西安饮食,-11.7378522074,★
002876,三利谱,-11.7282947324,★
603168,莎普爱思,-11.7243230651,★
000511,*ST烯碳,-11.7202329061,
600372,中航电子,-11.7190366658,★
000762,西藏矿业,-11.7183879816,★
600702,舍得酒业,-11.7075831207,★
600854,春兰股份,-11.7068112656,★
600697,欧亚集团,-11.705644519,★
600986,科达股份,-11.6967488155,★
000002,万 科Ａ,-11.687851432,★
601858,中国科传,-11.6864934996,★
600676,交运股份,-11.6851147578,★
601163,三角轮胎,-11.6827708786,★
600568,中珠医疗,-11.6798144937,
002237,恒邦股份,-11.6754748607,★
000608,阳光股份,-11.6721233149,★
000790,泰合健康,-11.6697498565,★
300491,通合科技,-11.6657846612,★
000059,华锦股份,-11.6625083015,★
002773,康弘药业,-11.6584614372,★
300541,先进数通,-11.6580010619,★
002860,星帅尔,-11.6579013158,★
600490,鹏欣资源,-11.654495622,★
000701,厦门信达,-11.6539101234,★
000150,宜华健康,-11.6531942242,★
300242,明家联合,-11.6437646993,
300054,鼎龙股份,-11.6411039623,★
600713,南京医药,-11.6404954528,★
002306,*ST云网,-11.639749533,★
603586,金麒麟,-11.639278067,★
000837,秦川机床,-11.6365896013,★
000921,海信科龙,-11.6277121177,★
002684,猛狮科技,-11.6260395695,
002471,中超控股,-11.6250766494,
601333,广深铁路,-11.6224576578,★
603963,大理药业,-11.6221695646,★
603906,龙蟠科技,-11.6215418341,★
300218,安利股份,-11.6197341865,★
600821,津劝业,-11.6107067858,★
002149,西部材料,-11.6054636623,★
601519,*ST智慧,-11.6024217602,★
300341,麦迪电气,-11.5927566439,★
300351,永贵电器,-11.5924664936,★
002528,英飞拓,-11.5896521996,★
600385,山东金泰,-11.5834121671,★
000822,山东海化,-11.5801020833,★
600068,葛洲坝,-11.5772326203,★
600856,中天能源,-11.5688139732,
600768,宁波富邦,-11.5573246012,★
300446,乐凯新材,-11.5549890008,★
600211,西藏药业,-11.5541127092,★
600981,汇鸿集团,-11.5495156545,★
300283,温州宏丰,-11.5480070488,★
603888,新华网,-11.5439502851,★
300126,锐奇股份,-11.5427211389,★
000887,中鼎股份,-11.5417245409,★
300089,文化长城,-11.5404644945,
603099,长白山,-11.5344821104,★
603139,康惠制药,-11.5273946918,★
002706,良信电器,-11.5191254428,★
000957,中通客车,-11.516171427,★
600380,健康元,-11.5039658054,★
603569,长久物流,-11.5005343251,★
002496,辉丰股份,-11.4938700202,★
601009,南京银行,-11.4848086758,★
300075,数字政通,-11.4801771952,★
000603,盛达矿业,-11.4793371514,★
002808,苏州恒久,-11.4782610823,★
601766,中国中车,-11.4717251143,
002019,亿帆医药,-11.4701052959,★
600693,东百集团,-11.4640629143,★
000997,新 大 陆,-11.4615634373,★
600475,华光股份,-11.4588152581,★
300530,达志科技,-11.4575200251,★
000785,武汉中商,-11.4518891294,★
000042,中洲控股,-11.4496868914,★
300325,德威新材,-11.4477742205,
000856,冀东装备,-11.4477463932,★
002582,好想你,-11.4476116334,★
002186,全 聚 德,-11.4475993983,★
601117,中国化学,-11.4441666366,★
002557,洽洽食品,-11.4406070198,★
002317,众生药业,-11.4382315019,★
600320,振华重工,-11.4367677103,★
601020,华钰矿业,-11.4351255904,★
600302,标准股份,-11.4307459596,★
002484,江海股份,-11.4253193996,★
601788,光大证券,-11.4089742936,★
000686,东北证券,-11.4053686393,★
600639,浦东金桥,-11.4009187795,★
300738,奥飞数据,-11.3987616507,
603035,常熟汽饰,-11.3952868838,★
000409,山东地矿,-11.3935275586,★
603323,吴江银行,-11.3929656772,★
603326,我乐家居,-11.3920366647,★
300137,先河环保,-11.3783509998,★
002554,惠博普,-11.3760089905,★
002470,金正大,-11.3731586337,
000733,振华科技,-11.3706699054,★
603566,普莱柯,-11.3678188654,★
600449,宁夏建材,-11.3673116752,★
600668,尖峰集团,-11.3663492448,★
600758,红阳能源,-11.3626106116,★
000797,中国武夷,-11.3575704683,★
300216,千山药机,-11.3568891598,
000718,苏宁环球,-11.3545093558,★
600053,九鼎投资,-11.3540186615,★
601233,桐昆股份,-11.353114039,★
002433,太安堂,-11.3396269546,★
600827,百联股份,-11.3387809216,★
300274,阳光电源,-11.3345205365,★
603901,永创智能,-11.3322852507,★
002696,百洋股份,-11.3305191651,★
000555,神州信息,-11.3249216881,★
600688,上海石化,-11.3245122094,
002823,凯中精密,-11.3144133746,★
002510,天汽模,-11.3125827484,★
600796,钱江生化,-11.2987986177,★
600825,新华传媒,-11.2963843866,★
300652,雷迪克,-11.2935381745,★
603808,歌力思,-11.2871051609,★
002675,东诚药业,-11.2684881088,★
002013,中航机电,-11.2547516303,★
000504,南华生物,-11.253080841,★
000631,顺发恒业,-11.2515348667,★
603166,福达股份,-11.2451024892,★
002880,卫光生物,-11.2414726343,★
002172,澳洋科技,-11.2323776498,★
002134,*ST普林,-11.2281507185,★
300223,北京君正,-11.2159444011,★
603333,明星电缆,-11.2131949417,
600206,有研新材,-11.2126442739,★
000530,大冷股份,-11.2113229766,★
000590,启迪古汉,-11.1954856906,★
002887,绿茵生态,-11.194986635,★
600576,祥源文化,-11.1902328149,★
603718,海利生物,-11.1851638507,
600715,文投控股,-11.1846850464,
300686,智动力,-11.1716171384,★
002566,益盛药业,-11.1660451705,★
300106,西部牧业,-11.1633539147,★
601668,中国建筑,-11.1631476106,★
002205,国统股份,-11.1589542268,★
000628,高新发展,-11.1572948955,★
600597,光明乳业,-11.1483410862,★
300426,唐德影视,-11.1473236737,
603113,金能科技,-11.1445954954,★
600868,梅雁吉祥,-11.1436099216,★
300620,光库科技,-11.1383170932,★
600744,华银电力,-11.1382805855,
000536,华映科技,-11.1308925843,★
300485,赛升药业,-11.1238966872,★
300161,华中数控,-11.1230380351,★
002568,百润股份,-11.1148656057,★
002348,高乐股份,-11.1120896227,★
000717,韶钢松山,-11.102713963,★
601857,中国石油,-11.1025529525,★
000737,*ST南风,-11.0943089351,
600651,飞乐音响,-11.0926904914,★
000810,创维数字,-11.0853408337,★
300107,建新股份,-11.0831409807,
600517,置信电气,-11.0737111009,★
603116,红蜻蜓,-11.0704275862,★
601225,陕西煤业,-11.0660504505,★
000739,普洛药业,-11.0645453127,★
300041,回天新材,-11.0638820297,
000419,通程控股,-11.0621330836,★
000561,烽火电子,-11.0616211541,★
002208,合肥城建,-11.0592298963,★
002177,御银股份,-11.0588831455,★
002817,黄山胶囊,-11.0549983381,★
002377,国创高新,-11.0464089645,★
600604,市北高新,-11.044697308,★
300436,广生堂,-11.0444449567,★
600536,中国软件,-11.0202813274,★
600089,特变电工,-11.0177570185,★
002244,滨江集团,-11.0038043885,★
603008,喜临门,-10.9994814977,★
002063,远光软件,-10.997669732,★
600255,梦舟股份,-10.9875311106,
600248,延长化建,-10.9784436183,★
000011,深物业A,-10.9774942412,★
002501,利源精制,-10.9762250518,★
002767,先锋电子,-10.9743188898,★
600063,皖维高新,-10.9602452616,★
603298,杭叉集团,-10.9582686341,★
600831,广电网络,-10.9580110811,★
000970,中科三环,-10.9527241731,★
300465,高伟达,-10.9487085156,★
601898,中煤能源,-10.9424731211,★
600489,中金黄金,-10.9389623821,★
603123,翠微股份,-10.9319185083,★
002045,国光电器,-10.9298626752,★
300443,金雷风电,-10.925461217,★
300546,雄帝科技,-10.9236158383,★
002736,国信证券,-10.9041977475,★
002536,西泵股份,-10.9037944397,★
300019,硅宝科技,-10.8953473953,★
601866,中远海发,-10.8949556196,★
002362,汉王科技,-10.8932563109,★
000009,中国宝安,-10.892460696,★
002386,天原集团,-10.8867074225,★
300390,天华超净,-10.8778703091,★
600336,澳柯玛,-10.8720604811,★
300332,天壕环境,-10.8698792519,★
603300,华铁科技,-10.8690425693,
002869,金溢科技,-10.8670240959,★
300632,光莆股份,-10.8645908561,★
002866,传艺科技,-10.860732026,★
600101,明星电力,-10.8570628943,★
600261,阳光照明,-10.8545818109,★
603023,威帝股份,-10.849087325,★
600290,华仪电气,-10.843513587,
300486,东杰智能,-10.8407661649,★
002646,青青稞酒,-10.8357485705,★
002128,露天煤业,-10.8357139498,★
600292,远达环保,-10.831482338,★
000812,陕西金叶,-10.8127445458,
600026,中远海能,-10.8041864619,
300100,双林股份,-10.7925608401,★
